acc
0.3754646840148699
0.3159851301115242
0.37174721189591076
0.5278810408921933
0.5687732342007435
0.40892193308550184
0.5353159851301115
0.7137546468401487
0.7695167286245354
0.7360594795539034
0.8104089219330854
0.7843866171003717
0.7843866171003717
0.8178438661710037
0.828996282527881
0.8215613382899628
0.8252788104089219
0.828996282527881
0.8252788104089219
0.8178438661710037
0.8215613382899628
0.8327137546468402
0.8215613382899628
0.828996282527881
0.8215613382899628
0.8104089219330854
0.828996282527881
0.8141263940520446
0.7992565055762082
0.8252788104089219
0.8252788104089219
0.828996282527881
0.828996282527881
0.828996282527881
0.828996282527881
0.8252788104089219
0.8252788104089219
0.8327137546468402
0.8252788104089219
0.828996282527881
0.4646840148698885
0.5055762081784386
0.4795539033457249
0.4684014869888476
0.5947955390334573
0.4721189591078067
0.5613382899628253
0.6059479553903345
0.5130111524163569
0.6914498141263941
0.7323420074349443
0.7434944237918215
0.6951672862453532
0.5799256505576208
0.6245353159851301
0.7806691449814126
0.7806691449814126
0.6617100371747212
0.7620817843866171
0.8252788104089219
0.7955390334572491
0.79182156133829
0.8104089219330854
0.8438661710037175
0.7657992565055762
0.6914498141263941
0.8104089219330854
0.8327137546468402
0.862453531598513
0.7843866171003717
0.7992565055762082
0.7881040892193308
0.8327137546468402
0.8550185873605948
0.8364312267657993
0.8252788104089219
0.8513011152416357
0.7955390334572491
0.8513011152416357
0.79182156133829
0.8438661710037175
0.8550185873605948
0.8587360594795539
